timestamp,system_time,lat,lon,speed,bearing,provider
1580642926000,1580642925210,43.00487868,-78.77261067,15.0,161.1,gps
1580642927000,1580642926208,43.0047504,-78.7725314,15.0,161.8,gps
1580642928000,1580642927208,43.00461924,-78.77247181,15.25,164.9,gps
1580642929000,1580642928213,43.0044777,-78.77242708,15.25,167.6,gps
1580642930000,1580642929208,43.00435159,-78.77240171,15.25,170.1,gps
1580642931000,1580642930208,43.00421077,-78.77237238,15.5,173.2,gps
1580642932000,1580642931208,43.00407831,-78.77235658,15.5,175.3,gps
1580642933000,1580642932208,43.00394685,-78.77234879,15.5,177.8,gps
1580642934000,1580642933250,43.00381453,-78.77235677,15.25,180.6,gps
1580642935000,1580642934208,43.00368435,-78.77236816,15.25,183.0,gps
1580642936000,1580642935208,43.00355157,-78.77237851,15.25,185.0,gps
1580642937000,1580642936129,43.00341397,-78.77241243,15.25,187.6,gps
1580642938000,1580642937129,43.00328648,-78.77243845,14.75,189.1,gps
1580642939000,1580642938208,43.00314605,-78.77249104,15.5,192.0,gps
1580642940000,1580642939208,43.00301673,-78.77253849,15.5,195.2,gps
1580642941000,1580642940208,43.00289178,-78.77259676,15.25,197.3,gps
1580642942000,1580642941208,43.00277231,-78.77265883,15.25,200.6,gps
1580642943000,1580642942290,43.00264397,-78.77273704,15.25,202.3,gps
1580642944000,1580642943208,43.00250298,-78.77282284,15.5,206.2,gps
1580642945000,1580642944208,43.00238397,-78.77291952,15.25,207.9,gps
1580642946000,1580642945208,43.00226391,-78.77301867,15.25,210.1,gps
1580642947000,1580642946208,43.00214512,-78.77311851,15.25,211.4,gps
1580642948000,1580642947208,43.0020208,-78.77322075,15.25,212.0,gps
1580642949000,1580642948208,43.00190418,-78.77332043,15.25,212.4,gps
1580642950000,1580642949208,43.00178589,-78.77342217,15.25,212.2,gps
1580642951000,1580642950208,43.00167197,-78.77352269,15.25,211.9,gps
1580642952000,1580642951332,43.0015499,-78.77361982,15.25,211.2,gps
1580642953000,1580642951755,43.00144063,-78.77371241,15.25,211.0,gps
1580642954000,1580642953213,43.00132719,-78.77380731,15.25,210.0,gps
1580642955000,1580642954207,43.00120645,-78.77390224,15.25,209.6,gps
1580642956000,1580642954985,43.00108598,-78.77398979,15.25,208.5,gps
1580642957000,1580642955944,43.00096521,-78.77407457,15.25,206.5,gps
1580642958000,1580642956945,43.00082875,-78.77415002,15.25,204.9,gps
1580642959000,1580642957944,43.00069967,-78.77422406,15.5,202.3,gps
1580642960000,1580642959208,43.00057001,-78.77429363,15.5,201.0,gps
1580642961000,1580642959649,43.00044184,-78.77436161,15.75,199.5,gps
1580642962000,1580642961208,43.00030994,-78.77441787,15.75,197.5,gps
1580642963000,1580642962208,43.00017583,-78.77448249,15.75,197.7,gps
1580642964000,1580642963209,43.00003781,-78.77453331,15.5,197.7,gps
1580642965000,1580642964208,42.99990679,-78.77459219,15.5,197.7,gps
1580642966000,1580642964862,42.99977266,-78.77465107,15.5,197.7,gps
1580642967000,1580642966207,42.99965024,-78.77471821,15.5,198.6,gps
1580642968000,1580642967208,42.9995195,-78.77477875,15.75,200.2,gps
1580642969000,1580642968208,42.99939429,-78.77485028,15.75,202.4,gps
1580642970000,1580642968704,42.99926928,-78.77491726,15.5,204.6,gps
1580642971000,1580642970207,42.99914938,-78.77501328,15.75,207.3,gps
1580642972000,1580642971208,42.99901955,-78.77509931,15.75,208.5,gps
1580642973000,1580642972208,42.9988979,-78.77519097,15.75,210.9,gps
1580642974000,1580642973208,42.9987714,-78.77530444,15.75,213.8,gps
1580642975000,1580642974208,42.99865394,-78.77542319,15.75,216.4,gps
1580642976000,1580642975208,42.99854698,-78.77554227,16.0,218.4,gps
1580642977000,1580642976124,42.99843223,-78.77566386,15.75,220.3,gps
1580642978000,1580642977126,42.99832863,-78.77580712,16.0,222.8,gps
1580642979000,1580642978213,42.9982231,-78.77595283,16.0,225.2,gps
1580642980000,1580642979208,42.99811265,-78.77610089,16.0,226.1,gps
1580642981000,1580642980208,42.99802433,-78.77626767,16.0,229.7,gps
1580642982000,1580642981208,42.99794555,-78.77641657,16.0,232.2,gps
1580642983000,1580642982208,42.99785778,-78.77656756,16.0,234.3,gps
1580642984000,1580642983209,42.99778414,-78.77673204,16.0,236.8,gps
1580642985000,1580642983656,42.99771124,-78.77690292,16.0,239.2,gps
1580642986000,1580642985210,42.99766633,-78.77707151,15.75,245.4,gps
1580642987000,1580642986209,42.99760386,-78.77724515,15.75,243.2,gps
1580642988000,1580642987006,42.99754631,-78.7774192,15.75,246.2,gps
1580642989000,1580642988206,42.99749257,-78.77759605,15.75,248.8,gps
1580642990000,1580642989209,42.99742827,-78.77778676,15.75,249.7,gps
1580642991000,1580642990207,42.9973791,-78.77798253,15.75,252.6,gps
1580642992000,1580642991128,42.99733991,-78.77816251,15.5,252.8,gps
1580642993000,1580642992127,42.99732295,-78.77833958,15.75,257.5,gps
1580642994000,1580642993208,42.99731963,-78.7785042,15.5,260.0,gps
1580642995000,1580642994208,42.99730055,-78.7786897,15.75,262.2,gps
1580642996000,1580642995208,42.9972888,-78.77887601,15.5,264.5,gps
1580642997000,1580642996130,42.99726959,-78.77907274,15.5,266.6,gps
1580642998000,1580642997129,42.99725668,-78.77926933,15.5,267.0,gps
1580642999000,1580642998208,42.99725598,-78.77946806,15.5,268.9,gps
1580643000000,1580642999208,42.99725683,-78.77964378,15.25,270.0,gps
1580643001000,1580643000208,42.99725719,-78.7798273,15.0,270.7,gps
1580643002000,1580643001208,42.99725757,-78.7800083,14.75,270.8,gps
1580643003000,1580643002209,42.99725955,-78.78018446,14.75,271.0,gps
1580643004000,1580643003209,42.9972623,-78.78036304,14.75,271.0,gps
1580643005000,1580643004208,42.99727214,-78.78054821,14.75,270.1,gps
1580643006000,1580643005209,42.99726614,-78.7807209,14.75,270.6,gps
1580643007000,1580643006208,42.99727146,-78.7809052,15.0,270.7,gps
1580643008000,1580643007209,42.9972699,-78.78108262,15.0,271.0,gps
1580643009000,1580643008209,42.99726862,-78.78127158,15.25,270.6,gps
1580643010000,1580643009208,42.99726852,-78.78145549,15.25,270.7,gps
1580643011000,1580643010209,42.99727305,-78.78165215,15.25,270.4,gps
1580643012000,1580643011209,42.99728628,-78.78183322,15.5,270.9,gps
1580643013000,1580643012208,42.99728954,-78.78202078,15.75,271.4,gps
1580643014000,1580643013209,42.99728909,-78.78221185,15.75,271.2,gps
1580643015000,1580643014209,42.99728889,-78.78240674,15.75,270.8,gps
1580643016000,1580643015208,42.99727897,-78.7826065,16.0,269.9,gps
1580643017000,1580643016129,42.99728295,-78.78280387,16.0,268.9,gps
1580643018000,1580643017127,42.99727804,-78.78300314,16.0,267.3,gps
1580643019000,1580643018199,42.99726329,-78.78320813,16.25,264.9,gps
1580643020000,1580643019207,42.99724577,-78.78341106,16.0,263.2,gps
1580643021000,1580643020208,42.99722142,-78.78360196,16.0,261.3,gps
1580643022000,1580643021208,42.99719131,-78.78380468,16.0,258.9,gps
1580643023000,1580643022208,42.99715063,-78.78399643,16.0,256.4,gps
1580643024000,1580643023208,42.99710621,-78.78418343,16.0,253.0,gps
1580643025000,1580643024208,42.99705839,-78.78434958,15.75,249.8,gps
1580643026000,1580643025208,42.9970075,-78.78453383,16.0,248.3,gps
1580643027000,1580643026208,42.99695301,-78.78471803,16.0,245.4,gps
1580643028000,1580643027207,42.99688955,-78.78488682,15.75,243.5,gps
1580643029000,1580643028208,42.99682021,-78.78505437,15.5,240.4,gps
1580643030000,1580643029208,42.99674406,-78.78520651,15.75,237.3,gps
1580643031000,1580643030208,42.99666397,-78.78536713,15.75,235.8,gps
1580643032000,1580643031208,42.9965713,-78.78552654,15.75,233.3,gps
1580643033000,1580643032208,42.99647615,-78.78567987,15.75,229.7,gps
1580643034000,1580643033208,42.99637612,-78.78582,15.75,227.1,gps
1580643035000,1580643034208,42.99626617,-78.78596254,15.75,224.8,gps
1580643036000,1580643035208,42.99615509,-78.78608928,16.0,222.2,gps
1580643037000,1580643036129,42.99605224,-78.78621769,15.75,220.8,gps
1580643038000,1580643037131,42.99593817,-78.78634194,16.0,217.8,gps
1580643039000,1580643038200,42.99582579,-78.78645316,15.75,215.9,gps
1580643040000,1580643039209,42.99570059,-78.78655044,16.0,213.0,gps
1580643041000,1580643040208,42.99557099,-78.78666151,15.75,210.9,gps
1580643042000,1580643041208,42.9954153,-78.78674214,16.25,207.6,gps
1580643043000,1580643042209,42.99529236,-78.78681082,16.0,203.5,gps
1580643044000,1580643043129,42.99516614,-78.78688606,16.0,201.4,gps
1580643045000,1580643044129,42.99502883,-78.78694116,16.0,199.0,gps
1580643046000,1580643045128,42.9949005,-78.78701214,15.5,198.1,gps
1580643047000,1580643046129,42.99477469,-78.78709255,15.5,197.4,gps
1580643048000,1580643047129,42.99464364,-78.78714286,16.0,195.1,gps
1580643049000,1580643048128,42.99450615,-78.78718887,16.0,193.6,gps
1580643050000,1580643049129,42.99436353,-78.78722447,16.0,192.8,gps
1580643051000,1580643050134,42.99421372,-78.78725929,16.25,192.4,gps
1580643052000,1580643051130,42.99406713,-78.78730951,16.25,192.2,gps
1580643053000,1580643052129,42.9939174,-78.78734599,16.0,192.5,gps
1580643054000,1580643053209,42.99377407,-78.7873753,16.0,192.7,gps
1580643055000,1580643053857,42.99363184,-78.78741446,16.25,192.7,gps
1580643056000,1580643055208,42.9934984,-78.78746778,16.0,193.1,gps
1580643057000,1580643056138,42.99335789,-78.78751107,15.75,193.2,gps
1580643058000,1580643057129,42.99322481,-78.78755841,15.75,193.2,gps
1580643059000,1580643058250,42.99309268,-78.78760496,15.25,193.8,gps
1580643060000,1580643059208,42.99296728,-78.78764495,15.25,193.2,gps
1580643061000,1580643059849,42.99284055,-78.78769113,15.25,193.2,gps
1580643062000,1580643061208,42.99270276,-78.78773217,15.25,193.8,gps
1580643063000,1580643062208,42.99256812,-78.78778519,15.0,195.1,gps
1580643064000,1580643062849,42.99242905,-78.7878465,15.0,198.7,gps
1580643065000,1580643064210,42.9923017,-78.78791615,15.0,201.0,gps
1580643066000,1580643065208,42.99217877,-78.78798741,15.25,202.5,gps
1580643067000,1580643066208,42.99205029,-78.78805367,15.25,203.3,gps
1580643068000,1580643067210,42.9919272,-78.78813645,14.75,206.9,gps
1580643069000,1580643068208,42.99181014,-78.78821752,14.75,208.3,gps
1580643070000,1580643068850,42.99170135,-78.78830801,14.5,209.4,gps
1580643071000,1580643069557,42.99158417,-78.78840429,14.5,210.0,gps
1580643072000,1580643071208,42.99146951,-78.78849793,14.5,210.7,gps
1580643073000,1580643071871,42.99136376,-78.78858586,14.25,211.0,gps
1580643074000,1580643073207,42.99125567,-78.78866242,14.5,211.2,gps
1580643075000,1580643074208,42.99114385,-78.78875962,14.25,210.5,gps
1580643076000,1580643075207,42.99103622,-78.78884207,14.25,211.2,gps
1580643077000,1580643076128,42.99092632,-78.78892519,14.0,210.6,gps
1580643078000,1580643077128,42.99081272,-78.78903247,14.5,212.2,gps
1580643079000,1580643078216,42.99071079,-78.78907855,13.5,207.3,gps
1580643080000,1580643079208,42.99060455,-78.78916137,14.25,210.2,gps
1580643081000,1580643080208,42.99050679,-78.78924205,14.25,210.1,gps
1580643082000,1580643080850,42.99040336,-78.78934835,14.25,210.1,gps
1580643083000,1580643082208,42.99029007,-78.78943546,14.5,210.4,gps
1580643084000,1580643083208,42.99016589,-78.78953033,14.75,211.0,gps
1580643085000,1580643083664,42.99005627,-78.78961225,14.75,210.8,gps
1580643086000,1580643085208,42.98993775,-78.78970666,14.75,210.9,gps
1580643087000,1580643086210,42.9898274,-78.78980331,14.75,210.9,gps
1580643088000,1580643086892,42.98972139,-78.78990014,14.75,211.0,gps
1580643089000,1580643088208,42.98959924,-78.78999104,14.75,210.5,gps
1580643090000,1580643089207,42.98948152,-78.79008133,14.75,210.9,gps
1580643091000,1580643089860,42.98936909,-78.79017303,15.0,211.0,gps
1580643092000,1580643091208,42.98925276,-78.7902652,15.25,210.9,gps
1580643093000,1580643092208,42.98912755,-78.79035955,15.25,210.2,gps
1580643094000,1580643093208,42.9890093,-78.79046214,15.25,210.4,gps
1580643095000,1580643094208,42.98889868,-78.79055183,15.0,210.3,gps
1580643096000,1580643095208,42.98878363,-78.79063814,15.0,209.8,gps
1580643097000,1580643096140,42.98867738,-78.79073405,15.0,210.6,gps
1580643098000,1580643097129,42.98856303,-78.79085027,15.5,213.9,gps
1580643099000,1580643098239,42.98842639,-78.79094341,16.0,212.9,gps
1580643100000,1580643098879,42.98830996,-78.79102634,15.0,210.8,gps
1580643101000,1580643100208,42.98820237,-78.79110852,15.0,210.9,gps
1580643102000,1580643101243,42.98807436,-78.79120202,15.0,211.0,gps
1580643103000,1580643101917,42.98797146,-78.79127797,15.0,210.9,gps
1580643104000,1580643103207,42.98785006,-78.79137762,15.0,210.8,gps
1580643105000,1580643104207,42.98773863,-78.79146807,14.75,211.0,gps
1580643106000,1580643104865,42.98761261,-78.79155227,14.75,210.8,gps
1580643107000,1580643106207,42.98749719,-78.79164627,14.75,210.8,gps
1580643108000,1580643107207,42.98738058,-78.7917438,14.75,211.0,gps
1580643109000,1580643108208,42.98726734,-78.79183822,14.75,211.3,gps
1580643110000,1580643109206,42.98714652,-78.79192866,14.75,211.4,gps
1580643111000,1580643110285,42.98703581,-78.79202934,14.75,211.9,gps
1580643112000,1580643111208,42.98691722,-78.79213257,15.0,212.0,gps
1580643113000,1580643112211,42.98680538,-78.79223491,15.0,212.9,gps
1580643114000,1580643113208,42.9866893,-78.79233358,15.0,212.3,gps
1580643115000,1580643113863,42.98657512,-78.7924387,15.0,213.1,gps
1580643116000,1580643115209,42.98647435,-78.79255435,15.0,215.2,gps
1580643117000,1580643116128,42.98637176,-78.79264964,14.75,213.6,gps
1580643118000,1580643117128,42.98626201,-78.79274967,14.75,213.9,gps
1580643119000,1580643118127,42.98615091,-78.79285467,15.0,214.1,gps
1580643120000,1580643119323,42.9860425,-78.79296435,14.75,214.2,gps
1580643121000,1580643120208,42.98594312,-78.7930647,14.75,214.3,gps
1580643122000,1580643121207,42.9858374,-78.79316873,14.75,214.6,gps
1580643123000,1580643122208,42.9857274,-78.79327212,14.75,214.4,gps
1580643124000,1580643122847,42.98561211,-78.79337859,14.75,214.1,gps
1580643125000,1580643124208,42.98549773,-78.79348671,15.0,214.1,gps
1580643126000,1580643125208,42.98538559,-78.7935921,14.75,214.5,gps
1580643127000,1580643126208,42.98527215,-78.79369449,15.0,214.6,gps
